id,entry date,level,termination date,college_name,degree,last GPA,transfer credit hours,transfer quality hours,credit hours earned,GPA credit hours,quality poinrts,major,minor,advisor,exit status,WVU_freshman,RN,Comment,P/F hours
701571629,00:00.0,assoc.,00:00.0,Westmoreland County Community College,Assoc.,3.02,0,0,106,81,245,Nursing,NULL,NULL,graduated,0,1,NULL,0
701261030,00:00.0,undergrad,00:00.0,Fairmont State University,BSN,3.18,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
701261030,00:00.0,assoc.,00:00.0,Fairmont State University,Assoc.,3.11,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
800104570,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.81,0,0,117,116,442,Nursing,NULL,NULL,graduated,0,1,NULL,0
700558344,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.53,3,0,221,211,745,Nursing,NULL,NULL,graduated,0,1,NULL,0
700558344,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,0,0,0,0,0,0,Biology,NULL,NULL,graduated,0,0,NULL,0
701114700,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.51,110,0,122,122,429,Nursing,NULL,NULL,NULL,0,0,Anticipates August 2018 graduation,0
701579807,00:00.0,NULL,00:00.0,Lincoln Memorial University,Assoc.,3.01,0,0,0,118,356,NULL,NULL,NULL,graduated,0,1,NULL,0
700952613,00:00.0,NULL,00:00.0,Fairmont State University,Assoc.,3.36,0,0,0,163,548,NULL,NULL,NULL,graduated,0,1,NULL,0
800287321,00:00.0,NULL,00:00.0,Tompkins Cortland CC,Assoc.,3.46,0,0,0,120,416,NULL,NULL,NULL,graduated,0,1,NULL,0
800105230,00:00.0,undergrad,00:00.0,West Liberty University,NULL,3.52,0,0,122,111,391,Nursing,NULL,NULL,NULL,0,0,Anticipated graduation date of May 2018,0
701568963,00:00.0,undergrad,00:00.0,West Liberty University,BSN,2.93,138,0,242,219,643,Nursing,NULL,NULL,graduated,0,1,NULL,0
701568963,00:00.0,undergrad,00:00.0,Marshall University,BA/BS,2.99,3,0,141,135,404,BA Criminal Justice/Legal Studies,Foreign Lang. Spaanash BA,NULL,graduated,0,0,NULL,NULL
701568963,00:00.0,graduate,00:00.0,Marshall University,Other Masters,3.72,0,0,36,33,123,Criminal Justice,NULL,NULL,graduated,0,0,NULL,0
700591792,00:00.0,undergrad,00:00.0,Ohio University,BSN,3.34,0,0,198.5,62,207.36,Nursing,NULL,NULL,graduated,0,1,NULL,0
700591792,00:00.0,assoc.,00:00.0,West Virginia University at Parkersburg,Assoc.,2.72,0,0,87,87,237,Nursing,NULL,NULL,graduated,0,1,NULL,0
700932635,00:00.0,NULL,00:00.0,Monongalia County Technical Education Center,NULL,3.35,0,0,0,0,0,LPN,NULL,NULL,NULL,0,0,NULL,0
701588490,00:00.0,undergrad,00:00.0,Fairmont State University,BA/BS,3.0925,0,0,0,227,702,Allied Health Admin,NULL,NULL,NULL,0,0,Certificate 5/14/10 Lab Assistant,
AAS 5/19/11 Med Lab Tech,0,,,,,,,,,,,,,,,0,0,,
AAS 12/15/12 Respiratory Care,0,,,,,,,,,,,,,,,0,0,,
700116641,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.2198,0,0,0,141,454,NULL,NULL,NULL,NULL,0,0,NULL,0
700116641,00:00.0,NULL,00:00.0,West Virginia University at Morgantown,Other Masters,3.55263,0,0,0,38,135,Exercise Physiology,NULL,NULL,NULL,0,0,NULL,0
701103306,00:00.0,NULL,00:00.0,Ohio Valley Hospital School of Nursing,Diploma,2.1,0,0,0,46,97,NULL,NULL,NULL,graduated,0,1,NULL,0
700880040,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.34,88,0,109,49,164,Nursing,NULL,NULL,NULL,0,1,will graduate August 2018,0
700131312,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.68,0,0,133,133,490,Nursing,NULL,NULL,graduated,0,1,NULL,0
701571839,00:00.0,undergrad,00:00.0,Marshall University,BSN,3.64,15,0,131,131,477,Nursing,NULL,NULL,graduated,0,1,NULL,0
701580944,00:00.0,NULL,00:00.0,Becker College Worcester,Assoc.,2.25,0,0,0,212,479,NULL,NULL,NULL,graduated,0,1,NULL,0
700466018,00:00.0,NULL,00:00.0,Allegany College of Maryland,Assoc.,2.15,0,0,0,102,220,NULL,NULL,NULL,graduated,0,0,"6.8.18 As of this date, no RN licensure",0
701576037,00:00.0,graduate,00:00.0,Walden University,MSN,3.93,0,0,63,58,228,Nursing Education,NULL,NULL,graduated,0,1,NULL,0
701576037,00:00.0,assoc.,00:00.0,West Virginia Northern Community College,Assoc.,2.66,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
800250636,00:00.0,graduate,00:00.0,Bridgevalley CTC,Assoc.,2.76,0,0,0,2.67,0,NULL,NULL,NULL,graduated,0,1,NULL,0
700932635,00:00.0,undergrad,00:00.0,Fairmont State University,NULL,2.6,0,0,0,95,247,Allied Health Administration,NULL,NULL,NULL,0,0,NULL,0
701580753,00:00.0,NULL,00:00.0,Vicennes University,Assoc.,3.92,0,0,0,168,659,NULL,NULL,NULL,graduated,0,1,NULL,0
701544157,00:00.0,undergrad,00:00.0,West Virginia Wesleyan College,BA/BS,2.689,0,0,0,119,320,Exercise Science,NULL,NULL,NULL,0,0,NULL,0
800306790,00:00.0,undergrad,00:00.0,Loyola University Maryland,BA/BS,2.6136,0,0,0,88,230,Psychology,NULL,NULL,NULL,0,0,NULL,0
800306790,00:00.0,undergrad,00:00.0,Coppin State University,NULL,3.3723,0,0,0,94,317,NULL,NULL,NULL,NULL,0,0,NULL,0
800070898,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.28,0,0,0,124,407,Sport and Ex Psychology,NULL,NULL,NULL,0,0,NULL,0
800070898,00:00.0,undergrad,00:00.0,Northern Virginia Community College,NULL,4,0,0,0,7,28,NULL,NULL,NULL,NULL,0,0,NULL,0
701507166,00:00.0,undergrad,00:00.0,Virginia Commonwealth University,BA/BS,2.9396,0,0,0,116,341,NULL,NULL,NULL,NULL,0,0,NULL,0
701507166,00:00.0,undergrad,00:00.0,Piedmont VA Community College,NULL,2.6206,0,0,0,29,76,NULL,NULL,NULL,NULL,0,0,NULL,0
701400133,00:00.0,NULL,00:00.0,WV Jr. College,Assoc.,2.73,0,0,0,73,200,NULL,NULL,NULL,graduated,0,1,NULL,0
701273776,00:00.0,NULL,00:00.0,Allegany College of Maryland,Assoc.,3.03,0,0,0,131,397,NULL,NULL,NULL,graduated,0,1,NULL,0
800124778,00:00.0,NULL,00:00.0,Southern West Virginia Community and Technical College,Assoc.,2.98,0,0,0,121,361,NULL,NULL,NULL,graduated,0,1,NULL,0
701538785,00:00.0,NULL,00:00.0,Bluefield State College,Assoc.,2.67,0,0,0,124.99,334.63,NULL,NULL,NULL,graduated,0,0,Doesn't have RN licensure yet.,0
701567537,00:00.0,NULL,00:00.0,St. Marys,Assoc.,3.61,0,0,0,248,897,NULL,NULL,NULL,graduated,0,1,NULL,0
700738742,00:00.0,NULL,00:00.0,BridgeValley CTC,Assoc.,2.64,0,0,0,222,587,NULL,NULL,NULL,graduated,0,1,NULL,0
701159613,00:00.0,NULL,00:00.0,Delaware Tech,Assoc.,2.78,0,0,0,138,384,NULL,NULL,NULL,graduated,0,1,NULL,0
800184031,00:00.0,NULL,00:00.0,West Virginia University at Morgantown,NULL,3.2,0,0,0,60,192,NULL,NULL,NULL,NULL,0,0,NULL,0
800289897,00:00.0,NULL,00:00.0,Dakota County Technical College,NULL,4,0,0,0,3,6,NULL,NULL,NULL,NULL,0,0,NULL,0
700110028,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,2.63,0,0,0,143,377,Human Nutrition & Foods,NULL,NULL,NULL,0,0,NULL,0
701589826,00:00.0,NULL,00:00.0,Shendndoah University,Assoc.,3.14,0,0,0,179,563,NULL,NULL,NULL,graduated,0,1,NULL,0
701290023,00:00.0,undergrad,00:00.0,Marshall University,BA/BS,3.26,0,0,0,135,441,Biological Sciences,NULL,NULL,NULL,0,0,NULL,0
701589381,00:00.0,NULL,00:00.0,Bluefield State College,Assoc.,3.07,0,0,0,106,326,NULL,NULL,NULL,graduated,0,1,NULL,0
701290023,00:00.0,undergrad,00:00.0,West Virginia State College,NULL,4,0,0,0,3,12,NULL,NULL,NULL,NULL,0,0,NULL,0
701290023,00:00.0,undergrad,00:00.0,University of Charleston,NULL,4,0,0,0,14,56,NULL,NULL,NULL,NULL,0,0,NULL,0
701290023,00:00.0,undergrad,00:00.0,Mountain State University,NULL,4,0,0,0,3,12,NULL,NULL,NULL,NULL,0,0,NULL,0
701588557,00:00.0,undergrad,00:00.0,Davis and Elkins College,BA/BS,3.097,0,0,0,134,415,NULL,NULL,NULL,NULL,0,0,NULL,0
700246700,00:00.0,NULL,00:00.0,Southern West Virginia Community and Technical College,Assoc.,3.19,0,0,0,56,179,NULL,NULL,NULL,graduated,0,1,NULL,0
701581457,00:00.0,NULL,00:00.0,Excelsior,Assoc.,2.45,0,0,0,259,637,NULL,NULL,NULL,graduated,0,1,NULL,0
701358750,00:00.0,undergrad,00:00.0,Concord College,BA/BS,3.5,0,0,0,171,599,Biology,NULL,NULL,NULL,0,0,BS Biology 05/2001,
BS Education 05/2003,0,,,,,,,,,,,,,,,0,0,,
701358750,00:00.0,graduate,00:00.0,Concord College,NULL,4,0,0,0,3,12,NULL,NULL,NULL,NULL,0,0,NULL,0
701358750,00:00.0,undergrad,00:00.0,SUNY,NULL,3.5,0,0,0,6,21,NULL,NULL,NULL,NULL,0,0,NULL,0
701358750,00:00.0,NULL,00:00.0,Mayville State University,NULL,3,0,0,0,4,12,NULL,NULL,NULL,NULL,0,0,NULL,0
701358750,00:00.0,NULL,00:00.0,Bluefield State College,NULL,4,0,0,0,6,24,NULL,NULL,NULL,NULL,0,0,NULL,0
800101272,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.78,26,0,148,147,556,Nursing,NULL,NULL,graduated,0,1,NULL,0
700164199,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.43,95,0,155,149,511,Nursing,NULL,NULL,graduated,0,1,NULL,0
700164199,00:00.0,graduate,00:00.0,Norwich University,NULL,4,0,0,12,12,48,MSN-Education,NULL,NULL,unknown,0,0,NULL,0
701567789,00:00.0,undergrad,00:00.0,Southwest Baptist University,BSN,3.5,0,0,150,137,480,Nursing,NULL,NULL,graduated,0,1,NULL,0
701567789,00:00.0,assoc.,00:00.0,Southwest Baptist University,Assoc.,0,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
701543723,00:00.0,NULL,00:00.0,Blue Ridge CTC,Assoc.,2.72,0,0,0,203,554,NULL,NULL,NULL,graduated,0,1,NULL,0
701010097,00:00.0,NULL,00:00.0,Allegany College of Maryland,Assoc.,3.66,0,0,0,83,304,NULL,NULL,NULL,graduated,0,1,NULL,0
701588477,00:00.0,NULL,00:00.0,Westmoreland County Community College,Assoc.,2.9,0,0,0,121,351,NULL,NULL,NULL,graduated,0,1,NULL,0
800251354,00:00.0,undergrad,00:00.0,West Virginia Institute of Technology,NULL,3.5,0,0,0,6,21,NULL,NULL,NULL,NULL,0,0,NULL,0
800262059,00:00.0,undergrad,00:00.0,Northern Virginia Community College,NULL,4,0,0,0,9,36,NULL,NULL,NULL,NULL,0,0,NULL,0
701574777,00:00.0,NULL,00:00.0,Westmoreland Community College,Assoc.,2.78,0,0,0,129,359,NULL,NULL,NULL,graduated,0,1,NULL,0
800264914,00:00.0,undergrad,00:00.0,Blue Ridge Community and Technical College,NULL,4,0,0,0,12,48,NULL,NULL,NULL,NULL,0,0,NULL,0
700990272,00:00.0,NULL,00:00.0,Bridge Valley CTC,Assoc.,3.47,0,0,0,70,243,NULL,NULL,NULL,graduated,0,1,NULL,0
701581587,00:00.0,NULL,00:00.0,St. Petersburg FL College,Assoc.,2.97,0,0,0,178,529,NULL,NULL,NULL,graduated,0,1,NULL,0
800262227,00:00.0,undergrad,00:00.0,Marshall University,NULL,4,0,0,0,9,36,NULL,NULL,NULL,NULL,0,0,NULL,0
800262227,00:00.0,undergrad,00:00.0,West Virginia State College,NULL,4,0,0,0,6,24,NULL,NULL,NULL,NULL,0,0,NULL,0
800285282,00:00.0,undergrad,00:00.0,Glenville State College,NULL,4,0,0,0,15,60,NULL,NULL,NULL,NULL,0,0,NULL,0
800285282,00:00.0,undergrad,00:00.0,Pierpont Community & Technical College,NULL,4,0,0,0,7,28,NULL,NULL,NULL,NULL,0,0,NULL,0
700168847,00:00.0,NULL,00:00.0,Fairmont State University,Assoc.,2.92,0,0,0,160,468,NULL,NULL,NULL,graduated,0,1,NULL,0
701590509,00:00.0,NULL,00:00.0,Allegany College of Maryland,Assoc.,2.83,0,0,0,104,295,NULL,NULL,NULL,graduated,0,1,NULL,0
701591567,00:00.0,NULL,00:00.0,Hagerstown Community College,Assoc.,2.46,0,0,0,92,227,NULL,NULL,NULL,graduated,0,1,NULL,0
701592460,00:00.0,NULL,00:00.0,Westmoreland County CC,Assoc.,2.5,0,0,0,110,275,NULL,NULL,NULL,graduated,0,1,NULL,0
700776906,00:00.0,NULL,00:00.0,WV Junior College,Assoc.,2.78,0,0,0,201,559,NULL,NULL,NULL,graduated,0,1,NULL,0
800289770,00:00.0,undergrad,00:00.0,Pennsylvania State University,BSN,3.11,33,0,144,144,449,Nursing,NULL,NULL,graduated,0,1,NULL,0
800289770,00:00.0,diploma,00:00.0,Geisinger Lewstown Hospital School of Nursing,Diploma,3,0,0,12,12,36,Nursing,NULL,NULL,graduated,0,1,NULL,0
701070789,00:00.0,NULL,00:00.0,Glenville State College,NULL,3.12,0,0,NULL,81,253,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
700182775,00:00.0,NULL,00:00.0,WVUIT,Assoc.,3.19,0,0,0,106,339,NULL,NULL,NULL,graduated,0,1,NULL,0
701597163,00:00.0,NULL,00:00.0,Piedmont VA CC,Assoc.,2.94,0,0,0,137,404,NULL,NULL,NULL,graduated,0,1,NULL,0
700217962,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.67,0,0,46,46,169,Nursing,NULL,NULL,graduated,0,1,NULL,0
701117568,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.5,0,0,128,128,449,Nursing,NULL,NULL,graduated,0,1,NULL,0
701601358,00:00.0,undergrad,00:00.0,Johns Hopkins University,BSN,3.69,0,0,39,39,144,Nursing,NULL,NULL,graduated,0,1,NULL,0
701106872,00:00.0,NULL,00:00.0,Blue Ridge CTC,Assoc.,3,0,0,0,121,366,NULL,NULL,NULL,graduated,0,1,NULL,0
701601851,00:00.0,assoc.,00:00.0,Gwynedd Mercy University,Assoc.,3.68,0,0,100,100,368,Nursing,NULL,NULL,graduated,0,1,NULL,0
701114179,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.32,0,0,186,186,618,Nursing,NULL,NULL,graduated,0,1,NULL,0
701114179,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.34,0,0,123,123,411,Communication  Studies/Health Communication,NULL,NULL,graduated,0,0,NULL,0
701088723,00:00.0,undergrad,00:00.0,Frostburg State University,BSN,3.68,0,0,47,47,173,Nursing,NULL,NULL,graduated,0,1,NULL,0
701088723,00:00.0,assoc.,00:00.0,Allegany College of Maryland,Assoc.,3.67,0,0,84,84,308,Nursing,NULL,NULL,graduated,0,1,NULL,0
700260006,00:00.0,NULL,00:00.0,West Virginia University at Morgantown,BSN,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
800058709,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,4,0,0,124,124,496,Nursing,NULL,NULL,graduated,0,1,NULL,0
701068459,00:00.0,graduate,00:00.0,Marshall University,NULL,2.69,0,0,23,23,62,Nursing,NULL,NULL,unknown,0,0,It is unclear if the student withdrew or was dismissed from this graduate Nursing program.,0
800016568,00:00.0,NULL,00:00.0,Fairmont State University,Assoc.,2.55,0,0,0,78,199,NULL,NULL,NULL,graduated,0,1,Non-nsg GPA is 2.30,0
700241487,00:00.0,graduate,00:00.0,Gonzaga University,MSN,3.87,0,0,36,36,139.5,Nursing - Nurse Educator,NULL,NULL,graduated,0,1,NULL,0
700241487,00:00.0,assoc.,00:00.0,Pennsylvania State University,Assoc.,3.7,106,106,169,63,233.01,Nursing,NULL,NULL,graduated,0,1,NULL,NULL
700241487,00:00.0,undergrad,00:00.0,Johnson University,BA/BS,3.13,0,0,134,134,419.88,Telecommunications,NULL,NULL,graduated,0,0,NULL,0
701472031,00:00.0,graduate,00:00.0,University of Ghana,Other Masters,3.2,0,0,43,43,0,Nursing,NULL,NULL,graduated,0,1,"Master of Philosophy, all information per WES Evaluation dated 2/26/16",0
800285452,00:00.0,undergrad,00:00.0,University of Phoenix,BA/BS,3.9375,0,0,0,96,378,Busniess/Management,NULL,NULL,NULL,0,0,NULL,0
800285452,00:00.0,undergrad,00:00.0,Western International University,NULL,4,0,0,0,24,96,NULL,NULL,NULL,NULL,0,0,NULL,0
701058481,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.33,14,0,132,127,424,Nursing,NULL,NULL,graduated,0,1,NULL,0
701357490,00:00.0,NULL,00:00.0,WV Junior College,Assoc.,2.35,0,0,0,128,301,NULL,NULL,NULL,graduated,0,1,NULL,0
800017556,00:00.0,NULL,00:00.0,Pittsburgh Technical College,Assoc.,2.79,0,0,0,124,346,NULL,NULL,NULL,graduated,0,1,NULL,0
800054616,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,4,0,0,73,73,292,Nursing,NULL,NULL,graduated,0,1,NULL,0
700472328,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.68,3,0,143,128,471,Nursing,NULL,NULL,graduated,0,1,NULL,0
700941500,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.2,0,0,104,104,333,Exercise Physiology,NULL,NULL,graduated,0,0,NULL,0
700941500,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.37,0,0,73,73,246,Nursing,NULL,NULL,graduated,0,1,NULL,0
700941500,00:00.0,graduate,00:00.0,University of Massachusetts Boston,NULL,4,0,0,3,3,12,Non-Degree Nursing,NULL,NULL,NULL,0,0,took Adv. Patho,0
701603274,00:00.0,undergrad,00:00.0,Indiana University of Pennsylvania,BSN,3.35,0,0,138,138,463,Nursing,NULL,NULL,graduated,0,1,NULL,0
701591791,00:00.0,undergrad,00:00.0,Fairmont State University,BSN,3.3,0,0,149,149,492,Nursing,NULL,NULL,graduated,0,1,NULL,0
701591791,00:00.0,undergrad,00:00.0,Fairmont State University,Assoc.,3.17,0,0,0,0,0,Nursing,NULL,NULL,graduated,0,1,NULL,0
800237297,00:00.0,NULL,00:00.0,CC of Allegheny County,NULL,3.41,0,0,0,105,359,NULL,NULL,NULL,NULL,0,0,"Expects to graduate December 15, 2018,",0
701202975,00:00.0,NULL,00:00.0,Bluefield State College,Assoc.,2.83,0,0,0,135,382.5,NULL,NULL,NULL,graduated,0,1,NULL,0
701604770,00:00.0,NULL,00:00.0,UPMC Shadyside School of Nursing,Diploma,2.06,0,0,0,50,103,NULL,NULL,NULL,graduated,0,1,Shadyside is not accredited according to Office of Admissions.  Rlw.,0
800222964,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,2.8139,0,0,0,43,121,NULL,NULL,NULL,NULL,0,0,NULL,0
800078091,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BSN,3.95,NULL,0,139,138,545,Nursing,NULL,NULL,graduated,0,1,NULL,0
800078091,00:00.0,undergrad,00:00.0,Fairmont State University,NULL,4,0,0,4,4,16,General,NULL,NULL,NULL,0,0,NULL,0
800272690,00:00.0,undergrad,00:00.0,Concord College,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
800272690,00:00.0,undergrad,00:00.0,West Virginia Institute of Technology,NULL,3.3,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
800272690,00:00.0,NULL,00:00.0,West Virginia University at Morgantown,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
701494252,00:00.0,NULL,00:00.0,WV Junior College,Assoc.,1.46,0,0,0,26,38,NULL,NULL,NULL,graduated,0,1,WV Jr. college GPA is 3.14,0
701600200,00:00.0,undergrad,NULL,Ohio University,BSN,3.5,0,0,14,49,0,Nursing,NULL,NULL,NULL,0,0,Anticipates graduating in February 2019,0
701600200,00:00.0,undergrad,00:00.0,Community College of Allegheny County,NULL,4,0,0,3,3,12,General,NULL,NULL,NULL,0,0,NULL,0
701600200,00:00.0,undergrad,00:00.0,Saint Vincent College,BA/BS,2.76,0,0,124,124,343,Biology,NULL,NULL,graduated,0,0,NULL,0
701600200,00:00.0,diploma,00:00.0,Ohio Valley Hospital School of Nursing,Diploma,2.416,0,0,72,72,174,Nursing,NULL,NULL,graduated,0,1,NULL,0
800263059,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,4,0,0,0,15,60,Pre-Nursing,NULL,NULL,NULL,0,0,NULL,0
800184362,00:00.0,undergrad,00:00.0,Eastern WV Community Tech College,NULL,4,0,0,0,6,24,NULL,NULL,NULL,NULL,0,0,NULL,0
800184362,00:00.0,undergrad,00:00.0,Marshall University,NULL,3,0,0,0,3,9,NULL,NULL,NULL,NULL,0,0,NULL,0
800184362,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,3.38,0,0,0,50,169,NULL,NULL,NULL,NULL,0,0,NULL,0
800266567,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,4,0,0,0,15,60,NULL,NULL,NULL,NULL,0,0,NULL,0
700164727,00:00.0,graduate,00:00.0,West Virginia University at Morgantown,Other Masters,4,0,0,0,45,180,Master of Social Work,NULL,NULL,NULL,0,0,NULL,0
700164727,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.0246,0,0,0,162,490,RBA,NULL,NULL,NULL,0,0,NULL,0
700164727,00:00.0,undergrad,00:00.0,Alderson Broaddus College,NULL,3.8,0,0,0,5,19,NULL,NULL,NULL,NULL,0,0,NULL,0
700164727,00:00.0,undergrad,00:00.0,Shepherd College,NULL,3.166,0,0,0,66,209,NULL,NULL,NULL,NULL,0,0,NULL,0
800073815,00:00.0,undergrad,00:00.0,Wheeling Jesuit University,BA/BS,3.4545,0,0,0,143,494,NULL,NULL,NULL,NULL,0,0,NULL,0
701569794,00:00.0,graduate,00:00.0,Wheeling Jesuit University,MSN,3.54,0,0,0,40,0,Nursing Education Specialist,NULL,NULL,graduated,0,1,NULL,0
701569794,00:00.0,undergrad,00:00.0,West Liberty University,BSN,3.14,7,0,157,152,478,Nursing,NULL,NULL,graduated,0,1,NULL,0
701097017,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,BA/BS,3.2598,0,0,0,127,414,Ag Natural Res & Dsg,NULL,NULL,NULL,0,0,NULL,0
701097017,00:00.0,undergrad,00:00.0,Fairmont State University,NULL,4,0,0,0,12,48,NULL,NULL,NULL,NULL,0,0,NULL,0
701097017,00:00.0,NULL,00:00.0,Potomac State College,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,0
701581698,00:00.0,undergrad,00:00.0,Fairmont State University,BA/BS,3.1037,0,0,0,106,329,Biol,NULL,NULL,NULL,0,0,NULL,0
701581698,00:00.0,undergrad,00:00.0,University of New England,NULL,2.75,0,0,0,8,22,NULL,NULL,NULL,NULL,0,0,NULL,0
701581698,00:00.0,undergrad,00:00.0,West Virginia University at Parkersburg,NULL,4,0,0,0,4,16,NULL,NULL,NULL,NULL,0,0,NULL,0
701472031,00:00.0,undergrad,00:00.0,University of Ghana,BSN,3.11,0,0,161,161,NULL,Nursing,NULL,NULL,graduated,0,0,All information per WES Evaluation dated 2/26/16,0
800067875,00:00.0,NULL,00:00.0,Bluefield State College,Assoc.,3.48,0,0,0,74,258,NULL,NULL,NULL,graduated,0,1,NULL,0
700988652,00:00.0,NULL,00:00.0,Bridgevalley CTC,NULL,3.08,0,0,0,126,389,NULL,NULL,NULL,NULL,0,0,Expects to graduate 12.15.2018 with associates degree.,0
800264037,00:00.0,undergrad,00:00.0,Eastern West Virginia Community and Technical College,NULL,3.57,0,0,0,21,75,NULL,NULL,NULL,NULL,0,0,NULL,0
800273577,00:00.0,graduate,00:00.0,The University of Tennessee Knoxville,DNP,3.9,0,0,65,65,253.9,Nursing/Mental Health Practitioner,NULL,NULL,graduated,0,1,NULL,0
800273577,00:00.0,undergrad,00:00.0,Clayton State University,BSN,3.68,0,0,53,53,195,Nursing,NULL,NULL,graduated,0,1,NULL,0
800273577,00:00.0,undergrad,00:00.0,Auburn University,BA/BS,2.75,0,0,123.32,123.32,339.27,Animal & Dairy Science,NULL,NULL,graduated,0,0,NULL,0
701605136,00:00.0,undergrad,00:00.0,Carlow University,BSN,3.7,0,0,44.5,44.5,165,Nursing,NULL,NULL,graduated,0,1,NULL,0
701605136,00:00.0,assoc.,00:00.0,Westmoreland County Community College,Assoc.,3.02,0,0,88,88,266,Nursing,NULL,NULL,graduated,0,1,NULL,0
701605136,00:00.0,undergrad,00:00.0,University of Phoenix,NULL,4,0,0,13,13,52,General,NULL,NULL,NULL,0,0,NULL,0
701595549,00:00.0,undergrad,00:00.0,Community College of Allegheny County,NULL,4,0,0,23,23,92,General,NULL,NULL,NULL,0,0,NULL,0
800216297,00:00.0,undergrad,00:00.0,Blue Ridge Community and Technical College,NULL,4,0,0,0,3,12,NULL,NULL,NULL,NULL,0,0,NULL,0
800220851,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,3.1836,0,0,0,49,156,NULL,NULL,NULL,NULL,0,0,NULL,0
800220851,00:00.0,undergrad,00:00.0,Marshall University,NULL,4,0,0,0,20,80,NULL,NULL,NULL,NULL,0,0,NULL,0
800273204,00:00.0,undergrad,00:00.0,Marshall University,NULL,4,0,0,0,5,20,NULL,NULL,NULL,NULL,0,0,NULL,0
800273204,00:00.0,undergrad,00:00.0,West Virginia State College,NULL,3.75,0,0,0,12,45,NULL,NULL,NULL,NULL,0,0,NULL,0
800273204,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,2.8,0,0,0,15,42,NULL,NULL,NULL,NULL,0,0,NULL,0
800213705,00:00.0,undergrad,00:00.0,Pierpont Community and Technical,NULL,4,0,0,0,6,24,NULL,NULL,NULL,NULL,0,0,NULL,0
800213705,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,3.3846,0,0,0,52,176,NULL,NULL,NULL,NULL,0,0,NULL,0
800272312,00:00.0,NULL,00:00.0,West Virginia University at Morgantown,NULL,3.9285,0,0,0,14,55,NULL,NULL,NULL,NULL,0,0,NULL,0
800262779,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,4,0,0,0,15,60,NULL,NULL,NULL,NULL,0,0,NULL,0
800262779,00:00.0,undergrad,00:00.0,West Virginia State College,NULL,3.875,0,0,0,24,93,NULL,NULL,NULL,NULL,0,0,NULL,0
800264724,00:00.0,undergrad,00:00.0,West Virginia University at Morgantown,NULL,4,0,0,0,17,68,NULL,NULL,NULL,NULL,0,0,NULL,0
800264724,00:00.0,undergrad,00:00.0,Marshall University,NULL,4,0,0,0,16,64,NULL,NULL,NULL,NULL,0,0,NULL,0
800264724,00:00.0,undergrad,00:00.0,Davis and Elkins College,NULL,4,0,0,0,3,12,NULL,NULL,NULL,NULL,0,0,NULL,0
